date,open,high,low,close,volume,change_percent,avg_vol_20d
1952-07-07,24.97,24.97,24.97,24.97,1080000,-0.32,1213500.0
1952-07-08,24.96,24.96,24.96,24.96,850000,-0.04,1192500.0
1952-07-09,24.86,24.86,24.86,24.86,1120000,-0.4,1187500.0
1952-07-10,24.81,24.81,24.81,24.81,1010000,-0.2,1178500.0
1952-07-11,24.98,24.98,24.98,24.98,1040000,0.69,1162000.0
1952-07-14,25.03,25.03,25.03,25.03,1090000,0.2,1160000.0
1952-07-15,25.16,25.16,25.16,25.16,1220000,0.52,1172000.0
1952-07-16,25.16,25.16,25.16,25.16,1120000,0.0,1182000.0
1952-07-17,25.05,25.05,25.05,25.05,1010000,-0.44,1169000.0
1952-07-18,24.85,24.85,24.85,24.85,1020000,-0.8,1154000.0
1952-07-21,24.95,24.95,24.95,24.95,780000,0.4,1133500.0
1952-07-22,25.0,25.0,25.0,25.0,910000,0.2,1119000.0
1952-07-23,25.11,25.11,25.11,25.11,1020000,0.44,1110000.0
1952-07-24,25.24,25.24,25.24,25.24,1270000,0.52,1112000.0
1952-07-25,25.16,25.16,25.16,25.16,1130000,-0.32,1109000.0
1952-07-28,25.2,25.2,25.2,25.2,1030000,0.16,1100000.0
1952-07-29,25.26,25.26,25.26,25.26,1010000,0.24,1081500.0
1952-07-30,25.37,25.37,25.37,25.37,1240000,0.44,1071000.0
1952-07-31,25.4,25.4,25.4,25.4,1230000,0.12,1066500.0
1952-08-01,25.45,25.45,25.45,25.45,1050000,0.2,1061500.0
1952-08-04,25.43,25.43,25.43,25.43,950000,-0.08,1055000.0
1952-08-05,25.46,25.46,25.46,25.46,1050000,0.12,1065000.0
1952-08-06,25.44,25.44,25.44,25.44,1140000,-0.08,1066000.0
1952-08-07,25.52,25.52,25.52,25.52,1180000,0.31,1074500.0
1952-08-08,25.55,25.55,25.55,25.55,1170000,0.12,1081000.0
1952-08-11,25.52,25.52,25.52,25.52,1160000,-0.12,1084500.0
1952-08-12,25.31,25.31,25.31,25.31,1110000,-0.82,1079000.0
1952-08-13,25.28,25.28,25.28,25.28,990000,-0.12,1072500.0
1952-08-14,25.28,25.28,25.28,25.28,930000,0.0,1068500.0
1952-08-15,25.2,25.2,25.2,25.2,890000,-0.32,1062000.0
1952-08-18,24.94,24.94,24.94,24.94,1090000,-1.03,1077500.0
1952-08-19,24.89,24.89,24.89,24.89,980000,-0.2,1081000.0
1952-08-20,24.95,24.95,24.95,24.95,960000,0.24,1078000.0
1952-08-21,24.98,24.98,24.98,24.98,800000,0.12,1054500.0
1952-08-22,24.99,24.99,24.99,24.99,910000,0.04,1043500.0
1952-08-25,24.87,24.87,24.87,24.87,840000,-0.48,1034000.0
1952-08-26,24.83,24.83,24.83,24.83,890000,-0.16,1028000.0
1952-08-27,24.94,24.94,24.94,24.94,930000,0.44,1012500.0
1952-08-28,24.97,24.97,24.97,24.97,980000,0.12,1000000.0
1952-08-29,25.03,25.03,25.03,25.03,890000,0.24,992000.0
1952-09-02,25.15,25.15,25.15,25.15,970000,0.48,993000.0
1952-09-03,25.25,25.25,25.25,25.25,1200000,0.4,1000500.0
1952-09-04,25.24,25.24,25.24,25.24,1120000,-0.04,999500.0
1952-09-05,25.21,25.21,25.21,25.21,1040000,-0.12,992500.0
1952-09-08,25.11,25.11,25.11,25.11,1170000,-0.4,992500.0
1952-09-09,24.86,24.86,24.86,24.86,1310000,-1.0,1000000.0
1952-09-10,24.69,24.69,24.69,24.69,1590000,-0.68,1024000.0
1952-09-11,24.72,24.72,24.72,24.72,970000,0.12,1023000.0
1952-09-12,24.71,24.71,24.71,24.71,1040000,-0.04,1028500.0
1952-09-15,24.45,24.45,24.45,24.45,1100000,-1.05,1039000.0
1952-09-16,24.53,24.53,24.53,24.53,1140000,0.33,1041500.0
1952-09-17,24.58,24.58,24.58,24.58,1000000,0.2,1042500.0
1952-09-18,24.51,24.51,24.51,24.51,1030000,-0.28,1046000.0
1952-09-19,24.57,24.57,24.57,24.57,1150000,0.24,1063500.0
1952-09-22,24.59,24.59,24.59,24.59,1160000,0.08,1076000.0
1952-09-23,24.7,24.7,24.7,24.7,1240000,0.45,1096000.0
1952-09-24,24.79,24.79,24.79,24.79,1390000,0.36,1121000.0
1952-09-25,24.81,24.81,24.81,24.81,1210000,0.08,1135000.0
1952-09-26,24.73,24.73,24.73,24.73,1180000,-0.32,1145000.0
1952-09-29,24.68,24.68,24.68,24.68,970000,-0.2,1149000.0
1952-09-30,24.54,24.54,24.54,24.54,1120000,-0.57,1156500.0
1952-10-01,24.48,24.48,24.48,24.48,1060000,-0.24,1149500.0
1952-10-02,24.52,24.52,24.52,24.52,1040000,0.16,1145500.0
1952-10-03,24.5,24.5,24.5,24.5,980000,-0.08,1142500.0
1952-10-06,24.44,24.44,24.44,24.44,1070000,-0.24,1137500.0
1952-10-07,24.4,24.4,24.4,24.4,950000,-0.16,1119500.0
1952-10-08,24.58,24.58,24.58,24.58,1260000,0.74,1103000.0
1952-10-09,24.57,24.57,24.57,24.57,1090000,-0.04,1109000.0
1952-10-10,24.55,24.55,24.55,24.55,1070000,-0.08,1110500.0
1952-10-14,24.48,24.48,24.48,24.48,1130000,-0.29,1112000.0
1952-10-15,24.06,24.06,24.06,24.06,1730000,-1.72,1141500.0
1952-10-16,23.91,23.91,23.91,23.91,1730000,-0.62,1178000.0
1952-10-17,24.2,24.2,24.2,24.2,1360000,1.21,1194500.0
1952-10-20,24.13,24.13,24.13,24.13,1050000,-0.29,1189500.0
1952-10-21,24.07,24.07,24.07,24.07,990000,-0.25,1181000.0
1952-10-22,23.8,23.8,23.8,23.8,1160000,-1.12,1177000.0
1952-10-23,23.87,23.87,23.87,23.87,1260000,0.29,1170500.0
1952-10-24,24.03,24.03,24.03,24.03,1060000,0.67,1163000.0
1952-10-27,24.09,24.09,24.09,24.09,1000000,0.25,1154000.0
1952-10-28,24.13,24.13,24.13,24.13,1080000,0.17,1159500.0
1952-10-29,24.15,24.15,24.15,24.15,1020000,0.08,1154500.0
1952-10-30,24.15,24.15,24.15,24.15,1090000,0.0,1156000.0
1952-10-31,24.52,24.52,24.52,24.52,1760000,1.53,1192000.0
1952-11-03,24.6,24.6,24.6,24.6,1670000,0.33,1226500.0
1952-11-05,24.67,24.67,24.67,24.67,2030000,0.28,1274500.0
1952-11-06,24.77,24.77,24.77,24.77,1390000,0.41,1296500.0
1952-11-07,24.78,24.78,24.78,24.78,1540000,0.04,1310500.0
1952-11-10,24.77,24.77,24.77,24.77,1360000,-0.04,1324000.0
1952-11-12,24.65,24.65,24.65,24.65,1490000,-0.48,1345000.0
1952-11-13,24.71,24.71,24.71,24.71,1330000,0.24,1355000.0
1952-11-14,24.75,24.75,24.75,24.75,1700000,0.16,1353500.0
1952-11-17,24.8,24.8,24.8,24.8,1490000,0.2,1341500.0
1952-11-18,25.16,25.16,25.16,25.16,2250000,1.45,1386000.0
1952-11-19,25.33,25.33,25.33,25.33,2350000,0.68,1451000.0
1952-11-20,25.28,25.28,25.28,25.28,1740000,-0.2,1488500.0
1952-11-21,25.27,25.27,25.27,25.27,1760000,-0.04,1518500.0
1952-11-24,25.42,25.42,25.42,25.42,2100000,0.59,1560500.0
1952-11-25,25.36,25.36,25.36,25.36,1930000,-0.24,1604000.0
1952-11-26,25.52,25.52,25.52,25.52,1920000,0.63,1650000.0
1952-11-28,25.66,25.66,25.66,25.66,2160000,0.55,1704000.0
1952-12-01,25.68,25.68,25.68,25.68,2100000,0.08,1758000.0
1952-12-02,25.74,25.74,25.74,25.74,1610000,0.23,1784000.0
1952-12-03,25.71,25.71,25.71,25.71,1610000,-0.12,1776500.0
1952-12-04,25.61,25.61,25.61,25.61,1570000,-0.39,1771500.0
1952-12-05,25.62,25.62,25.62,25.62,1510000,0.04,1745500.0
1952-12-08,25.76,25.76,25.76,25.76,1790000,0.55,1765500.0
1952-12-09,25.93,25.93,25.93,25.93,2120000,0.66,1794500.0
1952-12-10,25.98,25.98,25.98,25.98,1880000,0.19,1820500.0
1952-12-11,25.96,25.96,25.96,25.96,1790000,-0.08,1835500.0
1952-12-12,26.04,26.04,26.04,26.04,2030000,0.31,1870500.0
1952-12-15,26.04,26.04,26.04,26.04,1940000,0.0,1882500.0
1952-12-16,26.07,26.07,26.07,26.07,1980000,0.12,1907000.0
1952-12-17,26.04,26.04,26.04,26.04,1700000,-0.12,1879500.0
1952-12-18,26.03,26.03,26.03,26.03,1860000,-0.04,1855000.0
1952-12-19,26.15,26.15,26.15,26.15,2050000,0.46,1870500.0
1952-12-22,26.3,26.3,26.3,26.3,2100000,0.57,1887500.0
1952-12-23,26.19,26.19,26.19,26.19,2100000,-0.42,1887500.0
1952-12-24,26.21,26.21,26.21,26.21,1510000,0.08,1866500.0
1952-12-26,26.25,26.25,26.25,26.25,1290000,0.15,1835000.0
1952-12-29,26.4,26.4,26.4,26.4,1820000,0.57,1818000.0
1952-12-30,26.59,26.59,26.59,26.59,2070000,0.72,1816500.0
1952-12-31,26.57,26.57,26.57,26.57,2050000,-0.08,1838500.0
1953-01-02,26.54,26.54,26.54,26.54,1450000,-0.11,1830500.0
1953-01-05,26.66,26.66,26.66,26.66,2130000,0.45,1858500.0
1953-01-06,26.48,26.48,26.48,26.48,2080000,-0.68,1887000.0
1953-01-07,26.37,26.37,26.37,26.37,1760000,-0.42,1885500.0
1953-01-08,26.33,26.33,26.33,26.33,1780000,-0.15,1868500.0
1953-01-09,26.08,26.08,26.08,26.08,2080000,-0.95,1878500.0
1953-01-12,25.86,25.86,25.86,25.86,1500000,-0.84,1864000.0
1953-01-13,26.02,26.02,26.02,26.02,1680000,0.62,1846500.0
1953-01-14,26.08,26.08,26.08,26.08,1370000,0.23,1818000.0
1953-01-15,26.13,26.13,26.13,26.13,1450000,0.19,1791500.0
1953-01-16,26.02,26.02,26.02,26.02,1710000,-0.42,1792000.0
1953-01-19,26.01,26.01,26.01,26.01,1360000,-0.04,1767000.0
1953-01-20,26.14,26.14,26.14,26.14,1490000,0.5,1739000.0
1953-01-21,26.09,26.09,26.09,26.09,1300000,-0.19,1699000.0
1953-01-22,26.12,26.12,26.12,26.12,1380000,0.11,1663000.0
1953-01-23,26.07,26.07,26.07,26.07,1340000,-0.19,1654500.0
1953-01-26,26.02,26.02,26.02,26.02,1420000,-0.19,1661000.0
1953-01-27,26.05,26.05,26.05,26.05,1550000,0.12,1647500.0
1953-01-28,26.13,26.13,26.13,26.13,1640000,0.31,1626000.0
1953-01-29,26.2,26.2,26.2,26.2,1830000,0.27,1615000.0
1953-01-30,26.38,26.38,26.38,26.38,1760000,0.69,1630500.0
1953-02-02,26.51,26.51,26.51,26.51,1890000,0.49,1618500.0
1953-02-03,26.54,26.54,26.54,26.54,1560000,0.11,1592500.0
1953-02-04,26.42,26.42,26.42,26.42,1660000,-0.45,1587500.0
1953-02-05,26.15,26.15,26.15,26.15,1900000,-1.02,1593500.0
1953-02-06,26.51,26.51,26.51,26.51,1870000,1.38,1583000.0
1953-02-09,25.69,25.69,25.69,25.69,1780000,-3.09,1597000.0
1953-02-10,25.62,25.62,25.62,25.62,1350000,-0.27,1580500.0
1953-02-11,25.64,25.64,25.64,25.64,1240000,0.08,1574000.0
1953-02-13,25.74,25.74,25.74,25.74,1350000,0.39,1569000.0
1953-02-16,25.65,25.65,25.65,25.65,1330000,-0.35,1550000.0
1953-02-17,25.5,25.5,25.5,25.5,1290000,-0.58,1546500.0
1953-02-18,25.48,25.48,25.48,25.48,1220000,-0.08,1533000.0
1953-02-19,25.57,25.57,25.57,25.57,1390000,0.35,1537500.0
1953-02-20,25.63,25.63,25.63,25.63,1400000,0.23,1538500.0
1953-02-24,25.75,25.75,25.75,25.75,2300000,0.47,1586500.0
1953-02-25,25.91,25.91,25.91,25.91,2360000,0.62,1633500.0
1953-02-26,25.95,25.95,25.95,25.95,2290000,0.15,1670500.0
1953-02-27,25.9,25.9,25.9,25.9,1990000,-0.19,1688000.0
1953-03-02,25.93,25.93,25.93,25.93,1760000,0.12,1684500.0
1953-03-03,26.0,26.0,26.0,26.0,1850000,0.27,1689000.0
1953-03-04,25.78,25.78,25.78,25.78,2010000,-0.85,1695000.0
1953-03-05,25.79,25.79,25.79,25.79,1540000,0.04,1694000.0
1953-03-06,25.84,25.84,25.84,25.84,1690000,0.19,1695500.0
1953-03-09,25.83,25.83,25.83,25.83,1600000,-0.04,1680500.0
1953-03-10,25.91,25.91,25.91,25.91,1530000,0.31,1663500.0
1953-03-11,26.12,26.12,26.12,26.12,1890000,0.81,1669000.0
1953-03-12,26.13,26.13,26.13,26.13,1780000,0.04,1690500.0
1953-03-13,26.18,26.18,26.18,26.18,1760000,0.19,1716500.0
1953-03-16,26.22,26.22,26.22,26.22,1770000,0.15,1737500.0
1953-03-17,26.33,26.33,26.33,26.33,2110000,0.42,1776500.0
1953-03-18,26.24,26.24,26.24,26.24,2110000,-0.34,1817500.0
1953-03-19,26.22,26.22,26.22,26.22,1840000,-0.08,1848500.0
1953-03-20,26.18,26.18,26.18,26.18,1730000,-0.15,1865500.0
1953-03-23,26.02,26.02,26.02,26.02,1750000,-0.61,1883000.0
1953-03-24,26.17,26.17,26.17,26.17,1970000,0.58,1866500.0
1953-03-25,26.1,26.1,26.1,26.1,2320000,-0.27,1864500.0
1953-03-26,25.95,25.95,25.95,25.95,2000000,-0.57,1850000.0
1953-03-27,25.99,25.99,25.99,25.99,1640000,0.15,1832500.0
1953-03-30,25.61,25.61,25.61,25.61,2740000,-1.46,1881500.0
1953-03-31,25.29,25.29,25.29,25.29,3120000,-1.25,1945000.0
1953-04-01,25.25,25.25,25.25,25.25,2240000,-0.16,1956500.0
1953-04-02,25.23,25.23,25.23,25.23,1720000,-0.08,1965500.0
1953-04-06,24.61,24.61,24.61,24.61,3050000,-2.46,2033500.0
1953-04-07,24.71,24.71,24.71,24.71,2500000,0.41,2078500.0
1953-04-08,24.93,24.93,24.93,24.93,1860000,0.89,2095000.0
1953-04-09,24.88,24.88,24.88,24.88,1520000,-0.2,2076500.0
1953-04-10,24.82,24.82,24.82,24.82,1360000,-0.24,2055500.0
1953-04-13,24.77,24.77,24.77,24.77,1280000,-0.2,2031500.0
1953-04-14,24.86,24.86,24.86,24.86,1480000,0.36,2017000.0
1953-04-15,24.96,24.96,24.96,24.96,1580000,0.4,1990500.0
1953-04-16,24.91,24.91,24.91,24.91,1310000,-0.2,1950500.0
1953-04-17,24.62,24.62,24.62,24.62,1430000,-1.16,1930000.0
1953-04-20,24.73,24.73,24.73,24.73,1520000,0.45,1919500.0
1953-04-21,24.67,24.67,24.67,24.67,1250000,-0.24,1894500.0
1953-04-22,24.46,24.46,24.46,24.46,1390000,-0.85,1865500.0
1953-04-23,24.19,24.19,24.19,24.19,1920000,-1.1,1845500.0
1953-04-24,24.2,24.2,24.2,24.2,1780000,0.04,1834500.0
1953-04-27,24.34,24.34,24.34,24.34,1400000,0.58,1822500.0
1953-04-28,24.52,24.52,24.52,24.52,1330000,0.74,1752000.0
1953-04-29,24.68,24.68,24.68,24.68,1310000,0.65,1661500.0
1953-04-30,24.62,24.62,24.62,24.62,1140000,-0.24,1606500.0
1953-05-01,24.73,24.73,24.73,24.73,1200000,0.45,1580500.0
1953-05-04,25.0,25.0,25.0,25.0,1520000,1.09,1504000.0
1953-05-05,25.03,25.03,25.03,25.03,1290000,0.12,1443500.0
1953-05-06,25.0,25.0,25.0,25.0,1110000,-0.12,1406000.0
1953-05-07,24.9,24.9,24.9,24.9,1110000,-0.4,1385500.0
1953-05-08,24.9,24.9,24.9,24.9,1220000,0.0,1378500.0
1953-05-11,24.91,24.91,24.91,24.91,1010000,0.04,1365000.0
1953-05-12,24.74,24.74,24.74,24.74,1080000,-0.68,1345000.0
1953-05-13,24.71,24.71,24.71,24.71,1120000,-0.12,1322000.0
1953-05-14,24.85,24.85,24.85,24.85,1210000,0.57,1317000.0
1953-05-15,24.84,24.84,24.84,24.84,1200000,-0.04,1305500.0
1953-05-18,24.75,24.75,24.75,24.75,1080000,-0.36,1283500.0
1953-05-19,24.7,24.7,24.7,24.7,1120000,-0.2,1277000.0
1953-05-20,24.93,24.93,24.93,24.93,1690000,0.93,1292000.0
1953-05-21,25.06,25.06,25.06,25.06,1590000,0.52,1275500.0
1953-05-22,25.03,25.03,25.03,25.03,1350000,-0.12,1254000.0
1953-05-25,24.99,24.99,24.99,24.99,1180000,-0.16,1243000.0
1953-05-26,24.87,24.87,24.87,24.87,1160000,-0.48,1234500.0
1953-05-27,24.64,24.64,24.64,24.64,1330000,-0.92,1235500.0
1953-05-28,24.46,24.46,24.46,24.46,1240000,-0.73,1240500.0
1953-05-29,24.54,24.54,24.54,24.54,920000,0.33,1226500.0
1953-06-01,24.15,24.15,24.15,24.15,1490000,-1.59,1225000.0
1953-06-02,24.22,24.22,24.22,24.22,1450000,0.29,1233000.0
1953-06-03,24.18,24.18,24.18,24.18,1050000,-0.17,1230000.0
1953-06-04,24.03,24.03,24.03,24.03,1400000,-0.62,1244500.0
1953-06-05,24.09,24.09,24.09,24.09,1160000,0.25,1241500.0
1953-06-08,24.01,24.01,24.01,24.01,1000000,-0.33,1241000.0
1953-06-09,23.6,23.6,23.6,23.6,2200000,-1.71,1297000.0
1953-06-10,23.54,23.54,23.54,23.54,1960000,-0.25,1339000.0
1953-06-11,23.75,23.75,23.75,23.75,1220000,0.89,1339500.0
1953-06-12,23.82,23.82,23.82,23.82,920000,0.29,1325500.0
1953-06-15,23.62,23.62,23.62,23.62,1090000,-0.84,1326000.0
1953-06-16,23.55,23.55,23.55,23.55,1370000,-0.3,1338500.0
1953-06-17,23.85,23.85,23.85,23.85,1150000,1.27,1311500.0
1953-06-18,23.84,23.84,23.84,23.84,1010000,-0.04,1282500.0
1953-06-19,23.84,23.84,23.84,23.84,890000,0.0,1259500.0
1953-06-22,23.96,23.96,23.96,23.96,1030000,0.5,1252000.0
1953-06-23,24.12,24.12,24.12,24.12,1050000,0.67,1246500.0
1953-06-24,24.09,24.09,24.09,24.09,1030000,-0.12,1231500.0
1953-06-25,24.19,24.19,24.19,24.19,1160000,0.42,1227500.0
1953-06-26,24.21,24.21,24.21,24.21,830000,0.08,1223000.0
1953-06-29,24.14,24.14,24.14,24.14,800000,-0.29,1188500.0
1953-06-30,24.14,24.14,24.14,24.14,820000,0.0,1157000.0
1953-07-01,24.24,24.24,24.24,24.24,910000,0.41,1150000.0
1953-07-02,24.31,24.31,24.31,24.31,1030000,0.29,1131500.0
1953-07-03,24.36,24.36,24.36,24.36,830000,0.21,1115000.0
1953-07-06,24.38,24.38,24.38,24.38,820000,0.08,1106000.0
1953-07-07,24.51,24.51,24.51,24.51,1030000,0.53,1047500.0
1953-07-08,24.5,24.5,24.5,24.5,950000,-0.04,997000.0
1953-07-09,24.43,24.43,24.43,24.43,910000,-0.29,981500.0
1953-07-10,24.41,24.41,24.41,24.41,860000,-0.08,978500.0
1953-07-13,24.17,24.17,24.17,24.17,1120000,-0.98,980000.0
1953-07-14,24.08,24.08,24.08,24.08,1030000,-0.37,963000.0
1953-07-15,24.15,24.15,24.15,24.15,840000,0.29,947500.0
1953-07-16,24.18,24.18,24.18,24.18,790000,0.12,936500.0
1953-07-17,24.35,24.35,24.35,24.35,840000,0.7,934000.0
1953-07-20,24.22,24.22,24.22,24.22,830000,-0.53,924000.0
1953-07-21,24.16,24.16,24.16,24.16,850000,-0.25,914000.0
1953-07-22,24.19,24.19,24.19,24.19,900000,0.12,907500.0
1953-07-23,24.23,24.23,24.23,24.23,1000000,0.17,899500.0
1953-07-24,24.23,24.23,24.23,24.23,890000,0.0,902500.0
1953-07-27,24.07,24.07,24.07,24.07,1210000,-0.66,923000.0
1953-07-28,24.11,24.11,24.11,24.11,1080000,0.17,936000.0
1953-07-29,24.26,24.26,24.26,24.26,1000000,0.62,940500.0
1953-07-30,24.49,24.49,24.49,24.49,1200000,0.95,949000.0
1953-07-31,24.75,24.75,24.75,24.75,1320000,1.06,973500.0
1953-08-03,24.84,24.84,24.84,24.84,1160000,0.36,990500.0
1953-08-04,24.78,24.78,24.78,24.78,1000000,-0.24,989000.0
1953-08-05,24.68,24.68,24.68,24.68,1080000,-0.4,995500.0
1953-08-06,24.8,24.8,24.8,24.8,1200000,0.49,1010000.0
1953-08-07,24.78,24.78,24.78,24.78,950000,-0.08,1014500.0
1953-08-10,24.75,24.75,24.75,24.75,1090000,-0.12,1013000.0
1953-08-11,24.72,24.72,24.72,24.72,940000,-0.12,1008500.0
1953-08-12,24.78,24.78,24.78,24.78,990000,0.24,1016000.0
1953-08-13,24.73,24.73,24.73,24.73,1040000,-0.2,1028500.0
1953-08-14,24.62,24.62,24.62,24.62,1000000,-0.44,1036500.0
1953-08-17,24.56,24.56,24.56,24.56,910000,-0.24,1040500.0
1953-08-18,24.46,24.46,24.46,24.46,1030000,-0.41,1049500.0
1953-08-19,24.31,24.31,24.31,24.31,1400000,-0.61,1074500.0
1953-08-20,24.29,24.29,24.29,24.29,860000,-0.08,1067500.0
1953-08-21,24.35,24.35,24.35,24.35,850000,0.25,1065500.0
1953-08-24,24.09,24.09,24.09,24.09,1320000,-1.07,1071000.0
1953-08-25,23.93,23.93,23.93,23.93,1470000,-0.66,1090500.0
1953-08-26,23.86,23.86,23.86,23.86,1060000,-0.29,1093500.0
1953-08-27,23.79,23.79,23.79,23.79,1290000,-0.29,1098000.0
1953-08-28,23.74,23.74,23.74,23.74,1060000,-0.21,1085000.0
1953-08-31,23.32,23.32,23.32,23.32,2190000,-1.77,1136500.0
1953-09-01,23.42,23.42,23.42,23.42,1580000,0.43,1165500.0
1953-09-02,23.56,23.56,23.56,23.56,1110000,0.6,1167000.0
1953-09-03,23.51,23.51,23.51,23.51,900000,-0.21,1152000.0
1953-09-04,23.57,23.57,23.57,23.57,770000,0.26,1143000.0
1953-09-08,23.61,23.61,23.61,23.61,740000,0.17,1125500.0
1953-09-09,23.65,23.65,23.65,23.65,860000,0.17,1121500.0
1953-09-10,23.41,23.41,23.41,23.41,1010000,-1.01,1122500.0
1953-09-11,23.14,23.14,23.14,23.14,1930000,-1.15,1167000.0
1953-09-14,22.71,22.71,22.71,22.71,2550000,-1.86,1244500.0
1953-09-15,22.9,22.9,22.9,22.9,2850000,0.84,1341500.0
1953-09-16,23.01,23.01,23.01,23.01,1570000,0.48,1368500.0
1953-09-17,23.07,23.07,23.07,23.07,1290000,0.26,1363000.0
1953-09-18,22.95,22.95,22.95,22.95,1190000,-0.52,1379500.0
1953-09-21,22.88,22.88,22.88,22.88,1070000,-0.31,1390500.0
1953-09-22,23.2,23.2,23.2,23.2,1300000,1.4,1389500.0
1953-09-23,23.23,23.23,23.23,23.23,1240000,0.13,1378000.0
1953-09-24,23.24,23.24,23.24,23.24,1020000,0.04,1376000.0
1953-09-25,23.3,23.3,23.3,23.3,910000,0.26,1357000.0
1953-09-28,23.45,23.45,23.45,23.45,1150000,0.64,1361500.0
1953-09-29,23.49,23.49,23.49,23.49,1170000,0.17,1310500.0
1953-09-30,23.35,23.35,23.35,23.35,940000,-0.6,1278500.0
1953-10-01,23.49,23.49,23.49,23.49,940000,0.6,1270000.0
1953-10-02,23.59,23.59,23.59,23.59,890000,0.43,1269500.0
1953-10-05,23.48,23.48,23.48,23.48,930000,-0.47,1277500.0
1953-10-06,23.39,23.39,23.39,23.39,1100000,-0.38,1295500.0
1953-10-07,23.58,23.58,23.58,23.58,1010000,0.81,1303000.0
1953-10-08,23.62,23.62,23.62,23.62,960000,0.17,1300500.0
1953-10-09,23.66,23.66,23.66,23.66,900000,0.17,1249000.0
1953-10-13,23.57,23.57,23.57,23.57,1130000,-0.38,1178000.0
1953-10-14,23.68,23.68,23.68,23.68,1290000,0.47,1100000.0
1953-10-15,23.95,23.95,23.95,23.95,1710000,1.14,1107000.0
1953-10-16,24.14,24.14,24.14,24.14,1620000,0.79,1123500.0
1953-10-19,24.16,24.16,24.16,24.16,1190000,0.08,1123500.0
1953-10-20,24.17,24.17,24.17,24.17,1280000,0.04,1134000.0
1953-10-21,24.19,24.19,24.19,24.19,1320000,0.08,1135000.0
1953-10-22,24.3,24.3,24.3,24.3,1330000,0.45,1139500.0
1953-10-23,24.35,24.35,24.35,24.35,1330000,0.21,1155000.0
1953-10-26,24.31,24.31,24.31,24.31,1340000,-0.16,1176500.0
1953-10-27,24.26,24.26,24.26,24.26,1170000,-0.21,1177500.0
1953-10-28,24.29,24.29,24.29,24.29,1260000,0.12,1182000.0
1953-10-29,24.58,24.58,24.58,24.58,1610000,1.19,1215500.0
1953-10-30,24.54,24.54,24.54,24.54,1400000,-0.16,1238500.0
1953-11-02,24.66,24.66,24.66,24.66,1340000,0.49,1261000.0
1953-11-04,24.51,24.51,24.51,24.51,1480000,-0.61,1288500.0
1953-11-05,24.64,24.64,24.64,24.64,1720000,0.53,1319500.0
1953-11-06,24.61,24.61,24.61,24.61,1700000,-0.12,1354000.0
1953-11-09,24.66,24.66,24.66,24.66,1440000,0.2,1378000.0
1953-11-10,24.37,24.37,24.37,24.37,1340000,-1.18,1400000.0
1953-11-12,24.46,24.46,24.46,24.46,1390000,0.37,1413000.0
1953-11-13,24.54,24.54,24.54,24.54,1540000,0.33,1425500.0
1953-11-16,24.38,24.38,24.38,24.38,1490000,-0.65,1414500.0
1953-11-17,24.25,24.25,24.25,24.25,1250000,-0.53,1396000.0
1953-11-18,24.29,24.29,24.29,24.29,1250000,0.16,1399000.0
1953-11-19,24.4,24.4,24.4,24.4,1420000,0.45,1406000.0
1953-11-20,24.44,24.44,24.44,24.44,1300000,0.16,1405000.0
1953-11-23,24.36,24.36,24.36,24.36,1410000,-0.33,1409000.0
1953-11-24,24.5,24.5,24.5,24.5,1470000,0.57,1416000.0
1953-11-25,24.52,24.52,24.52,24.52,1540000,0.08,1426000.0
1953-11-27,24.66,24.66,24.66,24.66,1600000,0.57,1447500.0
1953-11-30,24.76,24.76,24.76,24.76,1960000,0.41,1482500.0
1953-12-01,24.78,24.78,24.78,24.78,1580000,0.08,1481000.0
1953-12-02,24.95,24.95,24.95,24.95,1850000,0.69,1503500.0
1953-12-03,24.97,24.97,24.97,24.97,1740000,0.08,1523500.0
1953-12-04,24.98,24.98,24.98,24.98,1390000,0.04,1519000.0
1953-12-07,24.95,24.95,24.95,24.95,1410000,-0.12,1503500.0
1953-12-08,24.87,24.87,24.87,24.87,1390000,-0.32,1488000.0
1953-12-09,24.84,24.84,24.84,24.84,1410000,-0.12,1486500.0
1953-12-10,24.78,24.78,24.78,24.78,1420000,-0.24,1490500.0
1953-12-11,24.76,24.76,24.76,24.76,1440000,-0.08,1493000.0
1953-12-14,24.69,24.69,24.69,24.69,1540000,-0.28,1493000.0
1953-12-15,24.71,24.71,24.71,24.71,1450000,0.08,1491000.0
1953-12-16,24.96,24.96,24.96,24.96,1880000,1.01,1522500.0
1953-12-17,24.94,24.94,24.94,24.94,1600000,-0.08,1540000.0
1953-12-18,24.99,24.99,24.99,24.99,1550000,0.2,1546500.0
1953-12-21,24.95,24.95,24.95,24.95,1690000,-0.16,1566000.0
1953-12-22,24.76,24.76,24.76,24.76,1720000,-0.76,1581500.0
1953-12-23,24.69,24.69,24.69,24.69,1570000,-0.28,1586500.0
1953-12-24,24.8,24.8,24.8,24.8,1270000,0.45,1573000.0
1953-12-28,24.71,24.71,24.71,24.71,1570000,-0.36,1571500.0
1953-12-29,24.55,24.55,24.55,24.55,2140000,-0.65,1580500.0
1953-12-30,24.76,24.76,24.76,24.76,2050000,0.86,1604000.0
1953-12-31,24.81,24.81,24.81,24.81,2490000,0.2,1636000.0
1954-01-04,24.95,24.95,24.95,24.95,1310000,0.56,1614500.0
1954-01-05,25.1,25.1,25.1,25.1,1520000,0.6,1621000.0
